cycle,timestamp_utc,t_phase1_s,t_phase1_prov_s,t_phase1_proc_s,t_phase2_s,t_phase2_prov_s,t_phase2_proc_s,t_phase3_s,t_phase3_prov_s,t_phase3_proc_s,t_total_provisioning_s,t_total_prov_s,t_total_proc_s,tunnel_convergence_s,vm_startup_s,tunnel1_up,tunnel2_up,tunnel3_up,tunnel4_up,active_tunnel_count,icmp_rtt_min_ms,icmp_rtt_avg_ms,icmp_rtt_max_ms,icmp_packet_loss_pct,icmp_success,tcp_az_to_aws_mbps,tcp_aws_to_az_mbps,tcp_retransmissions,udp_mbps,jitter_ms,udp_loss_pct,t_destroy_s,destroy_success,aws_state_resource_count,azure_state_resource_count,success,failure_phase,failure_type,failure_reason,cycle_duration_min,run_source,github_run_id
1,2026-06-17T07:56:48.752113+00:00,1452.3070528080002,1451.4818617229998,0.8251910850003696,338.56609223599935,336.4801834130003,2.085908822999045,142.99075339499996,142.68818069500048,0.3025726999994731,1933.8638984389995,1930.6502258310006,3.2136726079988875,38.684427741000036,349.4691567179998,True,False,True,False,2,3.215,4.065,13.399,0.0,True,860.0,867.0,523,99.6,0.025,0.25,711.629049741,True,16,16,True,,,,54.88199073501667,github_actions,27671716341
