cycle,timestamp_utc,t_phase1_s,t_phase1_prov_s,t_phase1_proc_s,t_phase2_s,t_phase2_prov_s,t_phase2_proc_s,t_phase3_s,t_phase3_prov_s,t_phase3_proc_s,t_total_provisioning_s,t_total_prov_s,t_total_proc_s,tunnel_convergence_s,vm_startup_s,tunnel1_up,tunnel2_up,tunnel3_up,tunnel4_up,active_tunnel_count,icmp_rtt_min_ms,icmp_rtt_avg_ms,icmp_rtt_max_ms,icmp_packet_loss_pct,icmp_success,tcp_az_to_aws_mbps,tcp_aws_to_az_mbps,tcp_retransmissions,udp_mbps,jitter_ms,udp_loss_pct,t_destroy_s,destroy_success,aws_state_resource_count,azure_state_resource_count,success,failure_phase,failure_type,failure_reason,cycle_duration_min,run_source,github_run_id
1,2026-06-29T07:22:37.731311+00:00,1454.112535159,1453.2910739900003,0.8214611689995763,626.2895970609998,624.297666515,1.9919305459998213,142.46512555400022,142.16598935099955,0.29913620300067123,2222.867257774,2219.754729856,3.112527918000069,38.53865479400065,36.96395567299987,True,False,True,False,2,3.522,4.395,19.72,0.0,True,914.0,862.0,432,99.9,0.055,0.0,713.9666118100004,True,16,16,True,,,,54.51967503165,github_actions,28353478052
