cycle,timestamp_utc,t_phase1_s,t_phase1_prov_s,t_phase1_proc_s,t_phase2_s,t_phase2_prov_s,t_phase2_proc_s,t_phase3_s,t_phase3_prov_s,t_phase3_proc_s,t_total_provisioning_s,t_total_prov_s,t_total_proc_s,tunnel_convergence_s,vm_startup_s,tunnel1_up,tunnel2_up,tunnel3_up,tunnel4_up,active_tunnel_count,icmp_rtt_min_ms,icmp_rtt_avg_ms,icmp_rtt_max_ms,icmp_packet_loss_pct,icmp_success,tcp_az_to_aws_mbps,tcp_aws_to_az_mbps,tcp_retransmissions,udp_mbps,jitter_ms,udp_loss_pct,t_destroy_s,destroy_success,aws_state_resource_count,azure_state_resource_count,success,failure_phase,failure_type,failure_reason,cycle_duration_min,run_source,github_run_id
1,2026-06-20T06:36:37.174432+00:00,1355.3731171759998,1354.467290628,0.9058265479998227,354.90086839100013,352.69433857600006,2.206529815000067,145.98378735200004,145.67148706399985,0.3123002880001877,1856.257772919,1852.833116268,3.4246566510000775,35.67522755799973,225.28653707900003,True,False,True,False,2,3.626,4.817,35.628,0.0,True,847.0,891.0,647,99.9,0.083,0.0,839.1084662570001,True,16,16,True,,,,53.63575461935,github_actions,27862578407
1,2026-06-20T19:23:42.724658+00:00,1362.6083320769994,1361.7516773530006,0.8566547239988722,336.29794313799994,334.47156183100014,1.8263813069997923,148.27059186899987,147.99638315300035,0.2742087159995208,1847.1768670839992,1844.219622337001,2.9572447469981853,3.269667135000418,543.387606966,True,False,True,False,2,3.376,4.054,15.615,0.0,True,868.0,594.0,723,99.8,0.035,0.011,758.3857402240001,True,16,16,True,,,,56.98033254371667,github_actions,27879541707
