cycle,timestamp_utc,t_phase1_s,t_phase1_prov_s,t_phase1_proc_s,t_phase2_s,t_phase2_prov_s,t_phase2_proc_s,t_phase3_s,t_phase3_prov_s,t_phase3_proc_s,t_total_provisioning_s,t_total_prov_s,t_total_proc_s,tunnel_convergence_s,vm_startup_s,tunnel1_up,tunnel2_up,tunnel3_up,tunnel4_up,active_tunnel_count,icmp_rtt_min_ms,icmp_rtt_avg_ms,icmp_rtt_max_ms,icmp_packet_loss_pct,icmp_success,tcp_az_to_aws_mbps,tcp_aws_to_az_mbps,tcp_retransmissions,udp_mbps,jitter_ms,udp_loss_pct,t_destroy_s,destroy_success,aws_state_resource_count,azure_state_resource_count,success,failure_phase,failure_type,failure_reason,cycle_duration_min,run_source,github_run_id
1,2026-06-23T06:24:14.964256+00:00,1458.7445808430002,1457.8711970960003,0.8733837469999344,666.4860528260001,664.6815173789996,1.8045354470004895,167.4783496629998,167.20090057900006,0.277449083999727,2292.708983332,2289.753615054,2.955368278000151,4.652122311000312,543.2801267049999,True,False,True,False,2,2.696,3.176,8.379,0.0,True,833.0,989.0,469,99.4,0.058,0.49,770.1523962090005,True,16,16,True,,,,64.50554430870001,github_actions,28005714354
1,2026-06-23T20:37:41.482805+00:00,1359.477304911,1358.7184117120005,0.7588931989994308,630.1862994610001,628.3944678729995,1.7918315880006048,149.50118173700048,149.21887815899936,0.2823035780011196,2139.1647861090005,2136.3317577439993,2.833028365001155,3.013406223999482,351.1062996789997,True,False,True,False,2,3.135,3.656,8.624,0.0,True,907.0,1010.0,766,99.8,0.069,0.081,739.3486891240009,True,16,16,True,,,,58.173631053883355,github_actions,28050467317
