cycle,timestamp_utc,t_phase1_s,t_phase1_prov_s,t_phase1_proc_s,t_phase2_s,t_phase2_prov_s,t_phase2_proc_s,t_phase3_s,t_phase3_prov_s,t_phase3_proc_s,t_total_provisioning_s,t_total_prov_s,t_total_proc_s,tunnel_convergence_s,vm_startup_s,tunnel1_up,tunnel2_up,tunnel3_up,tunnel4_up,active_tunnel_count,icmp_rtt_min_ms,icmp_rtt_avg_ms,icmp_rtt_max_ms,icmp_packet_loss_pct,icmp_success,tcp_az_to_aws_mbps,tcp_aws_to_az_mbps,tcp_retransmissions,udp_mbps,jitter_ms,udp_loss_pct,t_destroy_s,destroy_success,aws_state_resource_count,azure_state_resource_count,success,failure_phase,failure_type,failure_reason,cycle_duration_min,run_source,github_run_id
1,2026-06-21T06:57:22.049438+00:00,1452.7989348459998,1451.913830851,0.8851039949997812,655.2190631200001,653.1320993049999,2.0869638150002174,140.68802012100014,140.38285601400003,0.30516410700010965,2248.706018087,2245.42878617,3.2772319170001083,5.733617994000269,34.633942351000314,True,False,True,False,2,2.482,3.016,10.731,0.0,True,868.0,835.0,397,99.7,0.051,0.15,774.4471780069998,True,16,16,True,,,,55.34261969039999,github_actions,27896326569
1,2026-06-21T18:27:50.456929+00:00,1452.9512500150001,1452.1437201190001,0.8075298960000055,335.8405693949999,334.00443585999983,1.8361335350000445,144.9970910830002,144.710654384,0.2864366990002054,1933.7889104930002,1930.858810363,2.9301001300002554,37.89848701100027,478.8051969180001,True,False,True,False,2,3.921,4.328,7.604,0.0,True,775.0,804.0,245,99.6,0.05,0.27,727.5157008319998,True,16,16,True,,,,57.27701169616667,github_actions,27913243261
