cycle,timestamp_utc,t_phase1_s,t_phase1_prov_s,t_phase1_proc_s,t_phase2_s,t_phase2_prov_s,t_phase2_proc_s,t_phase3_s,t_phase3_prov_s,t_phase3_proc_s,t_total_provisioning_s,t_total_prov_s,t_total_proc_s,tunnel_convergence_s,vm_startup_s,tunnel1_up,tunnel2_up,tunnel3_up,tunnel4_up,active_tunnel_count,icmp_rtt_min_ms,icmp_rtt_avg_ms,icmp_rtt_max_ms,icmp_packet_loss_pct,icmp_success,tcp_az_to_aws_mbps,tcp_aws_to_az_mbps,tcp_retransmissions,udp_mbps,jitter_ms,udp_loss_pct,t_destroy_s,destroy_success,aws_state_resource_count,azure_state_resource_count,success,failure_phase,failure_type,failure_reason,cycle_duration_min,run_source,github_run_id
1,2026-06-28T06:30:25.841659+00:00,1456.4539233620003,1455.6847505300002,0.7691728320000948,668.3363229299998,666.4350226910001,1.9013002389997382,140.85323799499974,140.57964115100003,0.2735968439997123,2265.643484287,2262.6994143720003,2.9440699149995453,6.404005958000198,35.536011658999996,True,False,True,False,2,3.272,5.798,74.127,0.0,True,868.0,1010.0,385,99.9,0.027,0.0,757.8074518390004,True,16,16,True,,,,55.399032754466674,github_actions,28313418225
