cycle,timestamp_utc,t_phase1_s,t_phase1_prov_s,t_phase1_proc_s,t_phase2_s,t_phase2_prov_s,t_phase2_proc_s,t_phase3_s,t_phase3_prov_s,t_phase3_proc_s,t_total_provisioning_s,t_total_prov_s,t_total_proc_s,tunnel_convergence_s,vm_startup_s,tunnel1_up,tunnel2_up,tunnel3_up,tunnel4_up,active_tunnel_count,icmp_rtt_min_ms,icmp_rtt_avg_ms,icmp_rtt_max_ms,icmp_packet_loss_pct,icmp_success,tcp_az_to_aws_mbps,tcp_aws_to_az_mbps,tcp_retransmissions,udp_mbps,jitter_ms,udp_loss_pct,t_destroy_s,destroy_success,aws_state_resource_count,azure_state_resource_count,success,failure_phase,failure_type,failure_reason,cycle_duration_min,run_source,github_run_id
1,2026-06-18T08:07:39.752947+00:00,1457.568509844,1456.7162263609998,0.8522834830000647,356.02691551800035,354.1595903950001,1.867325123000228,142.8691999090006,142.59164261800015,0.27755729100044846,1956.4646252710008,1953.467459374,2.997165897000741,5.9182370159996935,414.9795297130004,True,False,True,False,2,4.249,5.227,16.65,0.0,True,941.0,909.0,789,99.8,0.019,0.023,730.0278478279997,True,16,16,True,,,,56.154168418949986,github_actions,27741876523
1,2026-06-18T20:04:41.098890+00:00,1460.4057090289998,1459.6461298149998,0.7595792140000412,363.7283233319995,361.96705746099997,1.761265870999523,148.94348676400023,148.66216297699975,0.2813237870004741,1973.0775191249995,1970.2753502529995,2.8021688720000384,6.03423650700006,292.2180210010001,True,False,True,False,2,3.05,3.416,8.487,0.0,True,804.0,862.0,47,99.6,0.044,0.22,746.8718178170002,True,16,16,True,,,,54.627868758,github_actions,27783879061
